,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
10,eap_gt_runs,0.003,24,159,0.0285908755846321,1.0,1.0,0.8,0.8,0.7083333333333334,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.4545454545454545,0.4583333333333333,0.75,0.6666666666666666,0.5,0.4166666666666667,0.4166666666666667,0.5,0.5416666666666666,0.4782608695652174,0.7083333333333334,0.75,0.7916666666666666,0.7916666666666666,0.5,0.6,0.6666666666666666,0.4782608695652174
11,eap_gt_runs,0.002,43,319,0.0192484680563211,1.0,1.0,0.9333333333333332,0.9,0.8,0.7380952380952381,0.7209302325581395,0.8837209302325582,1.0,1.0,1.0,1.0,1.0,1.0,0.6363636363636364,0.7272727272727273,0.5,0.7209302325581395,0.75,0.625,0.6538461538461539,0.5769230769230769,0.5365853658536586,0.575,0.6521739130434783,0.525,0.627906976744186,0.6976744186046512,0.7906976744186046,0.75,0.8,0.8333333333333334,0.6521739130434783
12,eap_gt_runs,0.0014,57,448,0.0150872546713799,1.0,1.0,0.9333333333333332,0.95,0.8666666666666667,0.8333333333333334,0.782608695652174,0.8070175438596491,1.0,1.0,1.0,1.0,1.0,1.0,0.6363636363636364,0.7272727272727273,0.5588235294117647,0.6842105263157895,0.75,0.625,0.6538461538461539,0.5769230769230769,0.5609756097560976,0.65,0.6521739130434783,0.65,0.6140350877192983,0.6842105263157895,0.7017543859649122,0.75,0.8,0.8333333333333334,0.6956521739130435
13,eap_gt_runs,0.001,73,714,0.0130419082473963,1.0,1.0,1.0,1.0,0.9,0.9047619047619048,0.8260869565217391,0.8059701492537313,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.9090909090909092,0.7352941176470589,0.6417910447761194,0.75,0.75,0.7692307692307693,0.7307692307692307,0.6829268292682927,0.725,0.8260869565217391,0.725,0.6666666666666666,0.765625,0.6712328767123288,0.75,0.8,0.9166666666666666,0.782608695652174
14,pruning_edges_auto/gt_edges,0.0003,11,107,0.0171546262223273,0.3333333333333333,0.3,0.2727272727272727,0.3636363636363636,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.2727272727272727,0.3636363636363636,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.7272727272727273,1.0,0.6363636363636364,1.0,0.9090909090909092,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.7272727272727273,0.9090909090909092,0.7272727272727273,0.8181818181818182,1.0,0.8,0.5454545454545454,0.6363636363636364
15,pruning_edges_auto/gt_edges,0.0002,11,133,0.0151155731175094,0.3333333333333333,0.4,0.3636363636363636,0.4545454545454545,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.3636363636363636,0.3636363636363636,0.4545454545454545,0.7272727272727273,0.7272727272727273,0.9090909090909092,0.6363636363636364,1.0,0.9090909090909092,0.8181818181818182,0.6363636363636364,0.8181818181818182,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.9090909090909092,0.7272727272727273,0.8181818181818182,0.9090909090909092,0.8181818181818182,1.0,1.0,0.8,0.6363636363636364,0.7272727272727273
16,pruning_edges_auto/gt_edges,0.0001,34,269,0.0131764181889593,0.5555555555555556,0.6,0.5333333333333333,0.5,0.5,0.6176470588235294,0.5882352941176471,0.6764705882352942,0.5384615384615384,0.5,0.4583333333333333,0.5,0.5588235294117647,0.7352941176470589,1.0,0.9090909090909092,1.0,0.6764705882352942,0.75,0.75,0.5769230769230769,0.5769230769230769,0.5588235294117647,0.6470588235294118,0.4347826086956521,0.5,0.5882352941176471,0.6176470588235294,0.5882352941176471,1.0,0.8,0.75,0.5217391304347826
17,pruning_edges_auto/gt_edges,7e-05,67,474,0.0122520206496119,0.8888888888888888,0.8,0.7333333333333333,0.8,0.7666666666666667,0.6666666666666666,0.7391304347826086,0.6417910447761194,0.9230769230769232,0.875,0.75,0.7209302325581395,0.6842105263157895,0.6417910447761194,0.9090909090909092,0.8181818181818182,0.6764705882352942,1.0,1.0,0.9375,0.8846153846153846,0.8846153846153846,0.8292682926829268,0.825,0.7391304347826086,0.65,0.6190476190476191,0.625,0.6119402985074627,1.0,1.0,0.9166666666666666,0.8260869565217391
18,pruning_edges_auto/gt_edges_unif,0.0003,12,134,0.0141715525183826,0.4444444444444444,0.4,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.75,0.75,0.75,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.75,0.75,0.75,0.7272727272727273,0.6363636363636364,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.9166666666666666,0.75,0.8333333333333334,1.0,1.0,0.6666666666666666,0.75
19,pruning_edges_auto/gt_edges_unif,0.0002,16,204,0.0118201131001114,0.4444444444444444,0.4,0.3333333333333333,0.4375,0.5,0.5625,0.625,0.75,0.3846153846153846,0.4375,0.5,0.625,0.625,0.75,0.8181818181818182,0.8181818181818182,0.75,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.625,0.75,0.6875,0.8125,1.0,1.0,0.75,0.6875
20,pruning_edges_auto/gt_edges_unif,0.00015,26,274,0.0102518717292696,0.6666666666666666,0.6,0.4666666666666667,0.5,0.4615384615384615,0.5769230769230769,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.5625,0.4166666666666667,0.6538461538461539,0.6538461538461539,0.7692307692307693,0.8181818181818182,0.9090909090909092,0.5769230769230769,0.8846153846153846,1.0,1.0,1.0,0.8076923076923077,0.9615384615384616,0.9615384615384616,0.6086956521739131,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.8076923076923077,1.0,1.0,0.9166666666666666,0.6956521739130435
21,pruning_edges_auto/gt_edges_unif,0.0001,26,307,0.0115778964012861,0.5555555555555556,0.5,0.4,0.4,0.4230769230769231,0.5769230769230769,0.5769230769230769,0.6923076923076923,0.5384615384615384,0.5625,0.4166666666666667,0.5769230769230769,0.5769230769230769,0.7307692307692307,0.8181818181818182,0.9090909090909092,0.5769230769230769,0.8846153846153846,1.0,1.0,0.8076923076923077,1.0,0.9230769230769232,0.8846153846153846,0.5217391304347826,0.5769230769230769,0.6923076923076923,0.7307692307692307,0.8076923076923077,1.0,1.0,0.8333333333333334,0.6086956521739131
22,pruning_edges_auto/gt_edges_unif,7e-05,41,412,0.0093889634124934,0.6666666666666666,0.6,0.6,0.6,0.5333333333333333,0.4878048780487805,0.5365853658536586,0.6341463414634146,0.6923076923076923,0.6875,0.5,0.5365853658536586,0.5609756097560976,0.6829268292682927,0.8181818181818182,0.8181818181818182,0.5588235294117647,0.8292682926829268,1.0,1.0,0.9615384615384616,0.9230769230769232,1.0,0.8,0.6521739130434783,0.45,0.5609756097560976,0.6585365853658537,0.6829268292682927,1.0,1.0,0.9166666666666666,0.8695652173913043
23,pruning_edges_auto/gt_edges_unif,5e-05,40,475,0.0091389851178973,0.7777777777777778,0.7,0.6666666666666666,0.65,0.6,0.575,0.6,0.675,0.7692307692307693,0.75,0.5416666666666666,0.575,0.65,0.725,0.8181818181818182,0.9090909090909092,0.6470588235294118,0.825,1.0,1.0,0.9615384615384616,0.8846153846153846,0.8,1.0,0.6521739130434783,0.525,0.6,0.675,0.65,1.0,1.0,1.0,0.8260869565217391
24,pruning_edges_auto/gt_vertex_prior,0.00015,23,251,0.0102100025396794,0.5555555555555556,0.5,0.4666666666666667,0.55,0.6086956521739131,0.6521739130434783,0.6956521739130435,0.7391304347826086,0.5384615384615384,0.5,0.4782608695652174,0.6521739130434783,0.6521739130434783,0.8260869565217391,0.5454545454545454,0.7272727272727273,0.4347826086956521,0.7391304347826086,0.75,0.625,0.6086956521739131,0.5217391304347826,0.6521739130434783,0.6521739130434783,1.0,0.6086956521739131,0.782608695652174,0.8695652173913043,0.8260869565217391,1.0,1.0,0.8333333333333334,0.5652173913043478
25,pruning_edges_auto/gt_vertex_prior,0.0001,40,376,0.0097584453877061,0.6666666666666666,0.7,0.5333333333333333,0.65,0.5,0.525,0.475,0.625,0.8461538461538461,0.75,0.7083333333333334,0.525,0.65,0.725,0.7272727272727273,0.8181818181818182,0.5,0.65,0.75,0.625,0.5384615384615384,0.5769230769230769,0.45,0.525,0.6086956521739131,1.0,0.775,0.75,0.8,1.0,1.0,1.0,0.782608695652174
26,pruning_edges_auto/gt_vertex_prior,7e-05,63,471,0.0100466936361044,0.7777777777777778,0.7,0.6666666666666666,0.75,0.6333333333333333,0.6190476190476191,0.5652173913043478,0.5873015873015873,0.8461538461538461,0.8125,0.75,0.627906976744186,0.6140350877192983,0.6666666666666666,0.9090909090909092,0.9090909090909092,0.5882352941176471,0.6190476190476191,0.9166666666666666,0.75,0.6923076923076923,0.6923076923076923,0.5609756097560976,0.6,0.782608695652174,0.775,1.0,0.6507936507936508,0.7301587301587301,1.0,1.0,1.0,0.8260869565217391
27,pruning_edges_auto/gt_vertex_prior,5e-05,64,469,0.0098845331463962,0.7777777777777778,0.9,0.7333333333333333,0.85,0.7666666666666667,0.6666666666666666,0.6304347826086957,0.625,0.9230769230769232,0.875,0.7916666666666666,0.6976744186046512,0.6842105263157895,0.765625,0.7272727272727273,0.8181818181818182,0.6176470588235294,0.625,0.75,0.6875,0.6923076923076923,0.7307692307692307,0.6585365853658537,0.675,0.8695652173913043,0.75,0.6507936507936508,1.0,0.71875,1.0,1.0,1.0,0.8260869565217391
28,pruning_edges_auto/gt_vertex_prior,2e-05,78,626,0.0095819630660116,0.8888888888888888,0.9,0.9333333333333332,0.85,0.7333333333333333,0.7142857142857143,0.6739130434782609,0.6716417910447762,0.8461538461538461,0.875,0.7916666666666666,0.7906976744186046,0.7017543859649122,0.6712328767123288,0.8181818181818182,1.0,0.5882352941176471,0.6119402985074627,0.8333333333333334,0.8125,0.8076923076923077,0.8076923076923077,0.6829268292682927,0.65,0.8260869565217391,0.8,0.7301587301587301,0.71875,1.0,1.0,1.0,1.0,0.8260869565217391
29,pruning_vertices_auto/gt,0.01,4,72,0.0243198605254292,0.25,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,pruning_vertices_auto/gt,0.005,5,201,0.0151270426344126,0.2,0.2,0.2,0.6,0.8,0.8,0.8,0.8,0.4,0.4,0.6,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,pruning_vertices_auto/gt,0.002,12,602,0.0087806321680545,0.4444444444444444,0.5,0.4166666666666667,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.5,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.5454545454545454,0.6363636363636364,0.75,0.9166666666666666,0.6666666666666666,0.75,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666
32,pruning_vertices_auto/gt,0.001,23,1426,0.0064247987000271,0.5555555555555556,0.6,0.5333333333333333,0.55,0.5652173913043478,0.6521739130434783,0.6956521739130435,0.8260869565217391,0.6923076923076923,0.625,0.4782608695652174,0.6521739130434783,0.6956521739130435,0.782608695652174,0.6363636363636364,0.7272727272727273,0.5217391304347826,0.8260869565217391,0.75,0.6875,0.6956521739130435,0.6086956521739131,0.8695652173913043,0.8260869565217391,0.5652173913043478,0.782608695652174,0.8260869565217391,0.8260869565217391,0.8260869565217391,1.0,1.0,0.9166666666666666,1.0
